,username,description,location,likes,retweets,following,followers,totaltweets,text,hashtags,date
780,wastfreire2,,,0,0,268,144,1855,"Teich sair logo foi a melhor saída. Profissional respeitável como médico e gestor, mas não aceitou mudar o protocol… https://t.co/EWQIA6rboV",[],2020-05-15 23:59:57
781,88SEATTLE61,Cousin of SoDo Slayer.  Man about town.  Enjoys the finer things in life like a SoDo Arena with Industrial Strength Transportation Flow / Connectivity.,"Seattle, WA",0,0,7106,6454,642970,"When truck horns could be heard blaring during his Rose Garden remarks today, Donald Trump insisted they were a “si… https://t.co/sJ9czrSMgu",[],2020-05-15 23:59:57
782,romerored57,Ciudadana,,0,0,100,63,6781,"Visité, en Almirante Brown, uno de los 12 hospitales modulares que construimos en todo el país para hacer frente al… https://t.co/qRVUoVSf2k",[],2020-05-15 23:59:57
783,MGN31,"❤️ du peuple 🇧🇷(avec sa joie de vivre, son énergie et ses contradictions) j'aime l'image du monde que dessinent % et l'AEC 🐝🌿☀️😺 @ThT@mamot.fr",Toulouse,0,0,5001,2933,111699,"O presidente argentino, Alberto Fernández, apresentou hoje à população um teste rápido que detecta o #coronavirus e… https://t.co/f9rCnkkugL",['coronavirus'],2020-05-15 23:59:57
784,k29664911,#news #follome　#follo　,America,0,0,1171,279,254712,TSA Preparing to Check Passenger Temperatures at Airports Amid Coronavirus Concerns – The Wall Street Journal https://t.co/MdVI7jiahV,[],2020-05-15 23:59:57
785,JuanRaudel2,,,0,0,244,185,4654,"Día Internacional de la Familia, en tiempos de Covid-19 https://t.co/KcHntd6wTg",[],2020-05-15 23:59:57
786,mikaylaleww,"#NCAT | beautiful all ways, always.",NYC ➡️ NC,0,0,226,227,1352,Navajo Nation has more coronavirus cases per capita than any state in the country. The US continues to fail them and its so sad.,[],2020-05-15 23:59:57
787,AmmarRashidT,"Researcher, political worker. Politics, development, public health & gender in Pakistan. Words in @dawn_com. Musician. President @AWPPunjab. Socialist. ☭","Islamabad, Pakistan",0,0,1413,26666,21962,"NEW: Two months before the novel coronavirus likely began spreading in Wuhan, the Trump administration ended a $200… https://t.co/0S6x59N2cx",[],2020-05-15 23:59:57
788,Exmarxistaa,"""Pela memória do Coronel Brilhante Ustra, o pavor de Dilma Rousseff"".
 (Jair Messias Bolsonaro)",Ｂｒａｓｉl ,16,0,1100,1562,13859,"@Jouberth19 Não conheço ninguém próximo, que tenha ficado com COVID 19 até o momento.",[],2020-05-15 23:59:57
789,Naqib09712475,,,0,0,435,248,98886,"Coronavirus cases in US total 1,438,905, with at least 87,245 deaths.

(As of 12:30 p.m. ET, May 15)",[],2020-05-15 23:59:57
790,mirifm_official,MIRIfm (RTM Miri) salah sebuah Radio Stesen di utara Negeri Sarawak milik Radio Televisyen Malaysia (RTM).,"Miri, Sarawak",0,0,224,168,11949,KENYATAAN AKHBAR KEMENTERIAN KESIHATAN MALAYSIA BERKENAAN SITUASI SEMASA JANGKITAN COVID 19 (15 MEI 2020) https://t.co/AlLeCZ7KKt,[],2020-05-15 23:59:57
791,misfahee,Technical officer @ RA Construction & Engineering,Nintavur,0,0,2955,334,16224,In light of the continued arbitrary actions of the Government with respect to the cremation of COVID-19 victims in… https://t.co/GDbX6wTGXp,[],2020-05-15 23:59:57
792,JazzminRosa,"Difusión de Noticias📡, Animales🐶🐱🐯🐤 Ciencias 🧬, Naturaleza, Medio Ambiente🌼🌎 y Humor 😂",,0,0,2332,1697,136208,"A este médico de cabecera de Madrid le hicieron la PCR y dio negativo. Cuando tuvo fiebre, decidió dejar de ir a la… https://t.co/XphooD9bcB",[],2020-05-15 23:59:57
793,Katona_Rojas,"Nostálgica del humor negro, magíster en ironías, inflamable, dispersa e impuntual. Un mar de fueguitos #Apruebo",Agnóstica ,0,0,8045,23124,94217,Senador Quinteros voló  desde Santiago a Puerto Montt sin tener el resultado PCR #Covid_19,['Covid_19'],2020-05-15 23:59:57
794,JerrySuszyq,Old and putters in the garden.,,0,0,73,61,15172,"This remains undefeated:

https://t.co/4YcCy5iotu",[],2020-05-15 23:59:57
795,eu504,"God is real! Jesus is my saviour. 
I am Olivo verde.","Tegucigalpa, Honduras",0,0,881,1088,366782,If the virus originated in almost any other country a transparent investigation to understand and learn from what h… https://t.co/zzwEDMd4Qx,[],2020-05-15 23:59:57
796,cobimensah,Not deep or woke. I have a gem in my life 💎,Accra Ghana,0,0,2495,4059,148411,"Ghana records a total of 5,638 COVID-19 confirmed cases with 1,460 Recoveries and 28 Deaths

Visit… https://t.co/QOI7WMFhdg",[],2020-05-15 23:59:57
797,jfblaize,Amoureux de l'OM #TeamOM,"Madrid, Spain",0,0,160,46,2910,"Si #VillasBoas quitte l'OM, je m'engage a payer un maillot de l'OM 2020/2021 à tous ceux qui RT ce tweet #VenteOM… https://t.co/Ze6iRIYLIN","['VillasBoas', 'VenteOM', 'VillasBoas']",2020-05-15 23:59:57
798,BrennaDeeh,I don't care that often | UNT ALUMNA ‘20💚| FVSU Grad Student 💙💛,,0,0,1347,1586,35270,"After 8 long years of hard work, I graduated from the MD/PhD program @uoftmdphd @uoftmedicine but due to COVID-19,… https://t.co/nlzbzxTutD",[],2020-05-15 23:59:57
799,elifbasakkkk,,,0,0,718,314,1264,Dünya geneline tablolara baktım. Demiştim ki; 15 Mayıs itibariyle #corona #rusya #ingiltere #kanada #SuudiArabistan… https://t.co/X65QtCoXQo,"['corona', 'rusya', 'ingiltere', 'kanada', 'SuudiArabistan', 'türkiye']",2020-05-15 23:59:57
800,sour_supreme,oscar (he/him) • BLM/ACAB • graphic artist,"Lower East Side, Milwaukee",0,0,974,121,9431,"Coronavirus cases:
US - 1,482,916 
Russia - 281,752 
United Kingdom - 244,603 
Brazil - 235,331 

The four countrie… https://t.co/oTTRSAWfjw",[],2020-05-17 23:59:59
801,360healthpedia,"first hand news and information of latest happening in Africa and globe, Health for all, is our priority and objective.",U.S.A,0,0,4819,489,1410,Covid-19: There’re Adequate Measures To Protect MPs – First Deputy Speaker https://t.co/tP8VShn1kc,[],2020-05-17 23:59:59
802,AndriellyPP,"“Câncer é filho do mar, portanto, é um infinito particular.”","Porto Alegre, Brasil",0,0,366,803,11092,@rodrigues__eu @MazzleNatalia Eu tô revoltada demais com esse pessoal. O pior é que o corona não vem pegar essas pr… https://t.co/0SovdR6f7Y,[],2020-05-17 23:59:59
803,DieSachsen,"Schnelle Nachrichten aus Sachsen, Dresden, Leipzig und Chemnitz aus Wirtschaft, Politik und Gesellschaft. Kostenfrei - ohne Paywall.",Deutschland,1,0,1103,1550,35774,Kitas und Schulen in Sachsen öffnen nach Corona-Zwangspause https://t.co/ApwJqKtNP1 #DSXN #CoronaSN #COVIDー19 #Gesundheit #Krankheiten #B...,"['DSXN', 'CoronaSN', 'COVIDー19', 'Gesundheit', 'Krankheiten', 'B']",2020-05-17 23:59:59
804,Leeblev50045868,combat vet. I took the oath.trumpmust go  resisters blue 2020,stranger in a strange land,0,0,4085,4261,253386,The COVID-19 outbreak isn’t only a public health &amp; economic crisis – it also threatens our elections. The Senate mu… https://t.co/vS2ZuTvE0f,[],2020-05-17 23:59:59
805,juancaribe02,,,0,0,588,1067,137407,"#100AñosDeHumorYAmor #AquilesNazoa📣@DianaTrutschel
#DíaNacionalDeLaPoesía
@ESPEYPAO13🌺@DamaAndre2 @Rduvalls @UYonni… https://t.co/F1BeU1us5t","['100AñosDeHumorYAmor', 'AquilesNazoa', 'DíaNacionalDeLaPoesía']",2020-05-17 23:59:59
806,Bill_Tyler,"Owner chick-fil-a in Greer South Carolina . 1986 graduate of The University Of South Carolina. married to Susan with three kids Bo, Barrett and Bailey.",,0,0,213,1077,123953,Returning now from a very productive weekend at Camp David with @realDonaldTrump and a few of my @HouseGOP colleagu… https://t.co/c04pfV5jrY,[],2020-05-17 23:59:59
807,VGaviriaDiaz,"Politólogo cucuteño, de @esperanzacafe columnista en @alcarajoOrg. En FB @VictorGaviriaPolitologo","Bogotá, D.C., Colombia",0,0,2365,896,32208,"#Sanitascolombia hasta cuando?
Mi esposo ya lleva 11 días con síntomas de #Covid_19. Después de llamadas y quejas l… https://t.co/Qx2vGkBPvl","['Sanitascolombia', 'Covid_19']",2020-05-17 23:59:59
808,jonathas380,,RECIFE,0,0,662,205,31690,Queda de audiência desestimula Globo no “Combate ao Coronavírus” e programa sai do ar https://t.co/exRWw47YTd,[],2020-05-17 23:59:59
809,demuromarquez,🎶Everybody is star*(slystone)  🎶 😺🎶    I Am Everyday People(SlyS)🎶                     🌎,"California, USA",0,0,2750,2777,304720,"@BoycottUtah @realDonaldTrump It is Sunday, May 17, 2020. One citizen, I call for the removal from office by any le… https://t.co/pTuR1rYZYG",[],2020-05-17 23:59:59
810,b_withney,instagram aye_bae19,"New York, NY",0,0,144,8,1421,this was a few months ago before Corona blew up but my gma is so dramatic she heard me coughing and grabbed me by t… https://t.co/MK735TR15U,[],2020-05-17 23:59:59
811,IsThisWhoYouAre,#TeamBiden #DecencyWins #WearADamnMask,"Pennsylvania, USA",0,0,2245,1885,43153,"We owe the 90,000 Americans dead &amp; 1.5 million sick, the decency of using the right names. I will explain why this… https://t.co/TQyndU2Wru",[],2020-05-17 23:59:59
812,k29664911,#news #follome　#follo　,America,0,0,1171,279,254712,Full Transcript: Fed Chair Jerome Powell's 60 Minutes interview on economic recovery from the coronavirus pandemic… https://t.co/OwyqqZkuUU,[],2020-05-17 23:59:59
813,sccurl,#NotABot,"Cartersville, GA",0,0,267,215,55145,Returning now from a very productive weekend at Camp David with @realDonaldTrump and a few of my @HouseGOP colleagu… https://t.co/c04pfV5jrY,[],2020-05-17 23:59:59
814,whois_ki,Sociology Major | vѕυ alυм 🔸 | IG: xo.kmc_ |,Minding my business,0,0,970,957,10445,Same way you swallowed that Corona ? https://t.co/8VkxTdLNZL,[],2020-05-17 23:59:59
815,martinacarletti,"NO€-NOUE.
Sovranista costituzionale, umbra, militante di @italiasovrana dal 2014🇮🇹 
Candidato presidente Umbria 2019. 
Assistant Housekeeping Manager in 🇨🇭.",Svizzera e Italia ,0,0,2949,10673,108611,L’Umbria equiparata alla Lombardia: il paradosso dell’indice Rt e delle tabelle (fuorvianti) del Ministero. https://t.co/Qw672FHSO5,[],2020-05-17 23:59:59
816,Battleriverbab1,,,0,0,391,279,213665,"What if when we get out of our houses, instead of highways we started building the planet.

15/

https://t.co/UDdSSYPC9H",[],2020-05-17 23:59:59
817,BehroozBalouch,,"Tempe, AZ",0,0,657,629,135805,"""#MEK: Iran’s President Claims Success While Over 41,500 People Have Died of #Coronavirus""
In #Iran, as the evidenc… https://t.co/kprpEiKZfN","['MEK', 'Coronavirus', 'Iran']",2020-05-17 23:59:59
818,clemdelcarmen,,Lima - Peru,0,0,568,159,12011,"MTC: taxis solo podrán transportar dos pasajeros y deberán llevar micas protectoras
https://t.co/9iIxBVtQOK",[],2020-05-17 23:59:59
819,karlarrendon,"Doy fav y RT 
Vhsa, Tabasco. 
🇲🇽
🏳️‍🌈",Tabasco,0,0,533,84,2350,"#Entérate Reporta la Secretaría de Salud 118 nuevos casos de Covid-19 en la entidad, suman un total de 2 mil 381 ca… https://t.co/h9QSjHiqbc",['Entérate'],2020-05-17 23:59:59
820,SertvNoticias,Todos somos Panamá,Panama,1,2,439,77180,162510,"En Veraguas, 106 pacientes han logrado ganar la batalla al #COVID-19.
#NoticiasSertv
#QuédateEnCasa https://t.co/qjbuzfqr1M","['COVID', 'NoticiasSertv', 'QuédateEnCasa']",2020-05-17 23:59:59
821,skift,"Breaking news, insights and trends for executives across all sectors of travel through reporting, research, conferences and marketing services.","New York City, NY",0,1,2546,86511,92674,Many airlines will go bust during the Covid-19 recovery. But Virgin Australia may just stick around. The airline ha… https://t.co/aHUlAzA90a,[],2020-05-17 23:59:59
822,bobbymac457,#donewiththegop,,0,0,640,195,82565,"""covid-19 is a hoax"" says Eric Trump, phoning from his basement. 
""I agree"" says the day-drunk TV judge, broadcasti… https://t.co/ZqhDMBCHBU",[],2020-05-17 23:59:59
823,saileaine,,,0,0,478,126,12887,Gov. Brian Kemp’s office issued an apology after a Georgia Public Health Department chart wrongly reported a downwa… https://t.co/KOsbmYpgYp,[],2020-05-17 23:59:59
824,Zotopek,"Art is uniquely human, children paint instinctively, when archaeologists finds art they know they found humans. Art never gets better it just evolves.⛪",,0,0,1145,930,64080,New Zealand edges back to normal after quashing coronavirus in 49 days after an almost complete lockdown for 46 day… https://t.co/uNHMHEp4jI,[],2020-05-17 23:59:59
825,boleadorcharrua,Inf🌐riginal Plataforma de Aficionados Meteo NOOFICIAL 🌞 Humo® bizarro 🙃 Poetuit 😎  Encuestas Desopilantes 🤣,"Montevideo, Uruguay",0,0,25,7058,113636,"Los datos sobre la situación en Uruguay del #coronavirus, están disponible en el visualizador del MIRA (Monitor Int… https://t.co/sk6cfn1l5M",['coronavirus'],2020-05-17 23:59:59
826,Manar04433770,‏‏ManoO.,"El Sharkia, Egypt",58,2,3229,35856,12868,"If corona didn't kill us , depression will .",[],2020-05-17 23:59:59
827,ll_Cool__Josh,"former child, coping adult","Ontario, Canada",0,0,194,191,51323,Detroit priest uses squirt gun to shoot holy water in fight against coronavirus https://t.co/SC5hvQcpfR https://t.co/yMhdv1hXwN,[],2020-05-17 23:59:59
828,AmeliaSaxer,,,0,0,2082,1942,208016,"LAVAGNA, ESPERT, MASSA,  TRAIDORES A MACRI TAMBIÉN, BERGOGLIO, FERNÁNDEZ, NOS SUMIERON EN ÉSTA CATÁSTROFE PEOR QUE… https://t.co/Jt6gEkDAe4",[],2020-05-17 23:59:59
829,realbeedeb3,,,0,0,1045,413,47922,"JUST IN: United States coronavirus death toll passes 90,000",[],2020-05-17 23:59:58
830,VickyBe5,🇫🇷 et fière de l´être. Apprécie Éric Zemmour donc... détestable pour certains.,"Aix-en-Provence, France",0,0,643,201,3083,"Honte à la France 

Oui, la France a bien trié les patients sur des critères d’âge pour entrer en réanimation  - Ca… https://t.co/KOjwJpqjov",[],2020-05-17 23:59:58
831,AylaShoulders,Lover of books. Atheist. Liberal. Feminist.,,0,0,208,32,4523,"If you're  not wearing a mask, you're wearing an invisible sign that says  ""I'm a selfish fucking asshole.""
https://t.co/A03ZbbtfFZ",[],2020-05-17 23:59:58
832,febrisujatmiko,,yogyakarta,0,0,511,364,73670,Alasan Sains Ketika 16 Ribu Sukarelawan Mau Diinfeksi Corona https://t.co/VYs0yuiyNN,[],2020-05-17 23:59:58
833,guptas4,So much to learn,"Parsippany, NJ",0,0,572,185,176,"“Biology just doesn't care. It doesn't care that it's causing a recession, you know? It's not going to back off bec… https://t.co/3YT0kAAChX",[],2020-05-17 23:59:58
834,Celiamilhazess,@RioAve_FC,"Vila do Conde, Portugal",0,0,180,152,40766,Quando já estás farto de ouvir falar no Coronavírus https://t.co/Up3vfMDDMR,[],2020-05-17 23:59:58
835,ValeriePassmor6,"I tweet what I feel. If I retweet something of yours and you object, please let me know. VOTE BLUE No DM's.",USA,0,0,2161,2002,73771,Autopsies reveal: Coronavirus is more than a lung infection | COVID-19 S... https://t.co/S0CLBYTexm via @YouTube Fo… https://t.co/oK8aOOHgSh,[],2020-05-17 23:59:58
836,Anabella_mu,Noticias Musica Pop Deportes Televisión Internacional Entretenimiento Entretenimiento internacional Tecnología Moda Moda internacional Salud Fitness,"Bogotá, D.C., Colombia",0,0,1120,217,87643,Clínica Corpas dice que solo tiene un paciente en UCI por COVID-19 → https://t.co/7FS84jRHsx #VocesySonidos https://t.co/uoFBfOKx4B,['VocesySonidos'],2020-05-17 23:59:58
837,Borderpaddy,,,0,0,319,59,852,The daughter of a man who died with suspected #coronavirus has told Sky News she wants to know who signed off on a… https://t.co/LSqELw890Z,['coronavirus'],2020-05-17 23:59:58
838,Tweets_E_Azam,"Don't mistake my kindness for weakness. I am kind to everyone, but when someone is unkind to me, weak is not what you are going to remember about me 🇮🇳","New Delhi, India",0,0,1226,527,21216,"@DesiPoliticks @JIHMarkaz @sadathusaini @RVCJ_FB When the going gets tough, the selfless gets going. 

Kudos to the… https://t.co/mnyZnGYnVd",[],2020-05-17 23:59:58
839,ihavemoredreams,Freedom messenger,,0,0,183,316,52408,Sanctions Relief Would Only Make Iran’s Coronavirus Outbreak Worse - NCRI https://t.co/TLFvgqsZiu,[],2020-05-17 23:59:58
840,winthingsuk,Want to win epic prizes for a fraction of the cost? brilliant odds? come check out http://win-things.co.uk,,0,0,4,32,52119,Coronavirus: Heath workers face violent attacks in Mexico https://t.co/ZrrMfIbVvF,[],2020-05-17 23:59:58
841,winthingsuk,Want to win epic prizes for a fraction of the cost? brilliant odds? come check out http://win-things.co.uk,,0,0,4,32,52119,Coronavirus: Why Africans should take part in vaccine trials https://t.co/1I3zONQopF,[],2020-05-17 23:59:58
842,winthingsuk,Want to win epic prizes for a fraction of the cost? brilliant odds? come check out http://win-things.co.uk,,0,0,4,32,52119,Coronavirus: European countries set to further ease lockdowns https://t.co/mcILuASGHa,[],2020-05-17 23:59:58
843,Robinsm86398738,,"Maryland, USA",0,0,473,561,175250,"Pastor urges faith leaders to reopen in defiance of governors' coronavirus orders: 'Step up and roar'

https://t.co/eOpRV2tga5",[],2020-05-17 23:59:58
844,Dbax1fan,"I am Not a Cat, I'm a Roadrunner.

Big Guy Joe, is Not My President. #Resist",,0,0,3620,2381,109425,"11. CNN doesn't follow the social distancing rules it has criticized others for not following.

https://t.co/g5rQ5G4BKg",[],2020-05-17 23:59:58
845,RoldaoFilho,"Executivo de Negócios, com 32 anos de experiência. Empreendedor, inovador e criativo. Me especializei em técnicas comercias, focado em resultados.","Goiânia, Goiás, Brasil",0,0,811,598,1853,"Ministro Paulo Guedes, encerrou assim, nesta sexta, a Coletiva de Imprensa sobre Covid-19. 

Dois minutos que dizem… https://t.co/hqZ9o6jLNh",[],2020-05-17 23:59:58
846,MichaelStawicki,"EU-Rentner, #Blogger, #Patriot und aus Überzeugung #Linux-User. (Arch). #Grenzwissenschaftler M$ Windoof befreit seit ca. 15 Jahren. Nur noch #AFD.",Königswinter,0,0,1196,826,332862,Pressekodex zu Corona https://t.co/gexaH1fxgo via @YouTube,[],2020-05-17 23:59:58
847,crispulorb,"Mgs Gerencia Tributaria, Abogado",Venezuela,0,0,4985,3710,283042,"ÚLTIMA HORA
Brasil supera las 16.000 muertes y los 241.000 contagios por coronavirus https://t.co/fyRnevN7NM https://t.co/tP8bLEOCk6",[],2020-05-17 23:59:58
848,dbactnow,I Love Cute Animals!  US News Politics!  I hate Trump! And I do curse!,Sarasota springs,0,0,4560,1771,155730,Gov. Brian Kemp’s office issued an apology after a Georgia Public Health Department chart wrongly reported a downwa… https://t.co/KOsbmYpgYp,[],2020-05-17 23:59:58
849,Akiisonn,mommy of n money maker for Jardani VALDOVINOS,"San Jose, CA",4,0,253,289,6343,Yeah you can cashapp or physically give me my $$$ since I ain’t having a graduation party due to Covid-19 😂,[],2020-05-17 23:59:58
850,oken88159453,,,0,0,92,190,90732,パンデミックとウォール街の関係ーーSpecial Report: The Coronavirus Pandemic's Wall Street ... https://t.co/WstjJWW0lm @YouTube米国は自由世界… https://t.co/JOjxBLz9J7,[],2020-05-17 23:59:58
851,TweakinPerc,Leader of the Avengers,Namek,0,0,315,213,22779,i can hear the DJs now “if you survived COVID-19 make some mf’n noise!”😂,[],2020-05-17 23:59:58
852,fatburdo,"29. She/her. Gay & Brazilian. Loves birds and games. Conserto e modifico videogames antigos por diversão sempre que consigo um. Twitto de BBB, cuidado","São Paulo, Brasil",0,0,500,407,130931,"Hoje é domingo, dia oficial de atentado à democracia praticado pelo presidente da república.

Segunda é o dia ofici… https://t.co/wNOPo1CDcx",[],2020-05-17 23:59:58
853,aderwen_fritz,Clichés infringement I Caste-free,"Selangor, Malaysia",0,0,48,42,339,Is there any possibility for a recovered patient suspectible to COVID19? #Covid_19 #CoronaUpdates,"['Covid_19', 'CoronaUpdates']",2020-05-17 23:59:58
854,kuldeepsingh250,,New Delhi,0,0,270,133,76220,Coronavirus Outbreak Updates: Rajasthan reports highest single-day spike in cases as 242 more test positive; case c… https://t.co/WkSdl9EVUl,[],2020-05-17 23:59:58
855,EleanorRylance,"A translator, unexpectedly catapulted into active politics on 24/06/2016. Do what you can to leave the world better in the evening than in the morning.","Devon, England",11,10,6763,7516,48051,"“ Dr Hans Kluge, the World Health Organisation’s top official in Europe, said it is now “time for preparation not c… https://t.co/C7rkVeMpxC",[],2020-05-17 23:59:58
856,covermylife,Die mit der Hund.,Bielefeld | Germany,0,0,125,859,41915,Going to the supermarket during Corona is like playing Pac-Man in real life. https://t.co/iZinZNELrk,[],2020-05-17 23:59:58
857,JoseChiuchiolo1,ABOGADO,San Juan De Los Morros,0,0,1088,206,769,Perú superó los 92.000 casos de coronavirus y en las unidades de cuidados intensivos de Lima ya no admiten a los ad… https://t.co/WB23drdPXK,[],2020-05-17 23:59:58
858,jhendez,Comunicador Social Periodista Especialista en Gerencia de Comunicación Organizacional. Consultor en generación de contenido javier@jhendez.co #prouddady,Colombia,0,0,3591,5229,84415,"🎥Después del #COVID19 covid-19 los turistas buscarán sus vacaciones dentro de sus países, con una tímida tendencia… https://t.co/owYFPLA4a1",['COVID19'],2020-05-17 23:59:58
859,mariemary2653,"Working to improve the lives of at risk youth through literacy. Proud daughter of a WW2 veteran Marine, 95yrsold; a living page of world history. No lists pls!","Massachusetts, USA",0,0,4019,3087,108716,"This picture, shared by @axios, is heartbreaking.
Gavin Roberts,  10, at the funeral of his dad, Charles “Rob” Robe… https://t.co/Q2KOaOHeuO",[],2020-05-17 23:59:58
860,Johancoy12,"Comercializadora de alimentos impulsada en Revolución, con la visión del Comandante Chávez. ¡Somos la columna vertebral de la seguridad alimentaria en Vzla!",Venezuela,0,0,68,370,12373,"Venezuela mantiene aplanada curva de contagios de Covid-19 por medidas tomadas a tiempo

#ProtecciónyAcción… https://t.co/ohddFSFdqC",['ProtecciónyAcción'],2020-05-17 23:59:57
861,MariPazMariPa,,,0,0,459,378,7965,#Gobierno. #GobiernoMiserable. #GobiernoDimisionYa #EsteGobiernoApesta #RosaDiez #aplausofinal #Cacerolada21h… https://t.co/ykb9UuJZWs,"['Gobierno', 'GobiernoMiserable', 'GobiernoDimisionYa', 'EsteGobiernoApesta', 'RosaDiez', 'aplausofinal', 'Cacerolada21h']",2020-05-17 23:59:57
862,raikugakglowing,"Remaja biasa yang suka koreaan, sambat, rt2 gajelas",SHE/HER,0,0,2988,1242,48249,"Habis ngakak-ngakak ngetawain yang waspada corona, nangis-nangis minta maaf atas ‘omonganku yang ngawur.’
Apa dia s… https://t.co/6kgSuiGf4L",[],2020-05-17 23:59:57
863,LuisRuuska,Latino + Mestizo // Marcomm worker + storyteller // Critter lover owned by 2 retired racing greyhounds // Sci-fi + fantasy fan // Tweets + opinions are my own.,NH | RTs/Follows ≠ Endorsement,0,0,418,293,11789,Author Bill McKibben says we now have an opportunity to flatten another curve after coronavirus: “Flatten the carbo… https://t.co/mmsnJ1YFnW,[],2020-05-17 23:59:57
864,koffeelover41,"Autistic lone Mum of 2, with MS. Hoomum to @Billythe_kat @HrcGeorge👩🏼‍🦼#spoonie #SCA28 #MSer #Ace #NonBinary ⚧ *She/her *They/them✋#GTTO #Socialist","England, United Kingdom",0,0,2981,1814,70806,"10 Downing Street just sent out a message that children can't go to playgrounds, presumably because children who ma… https://t.co/IH6uWqDSXF",[],2020-05-17 23:59:57
865,AccWalking,"Promoting safe and active #transportation and #walkability |
#smartmobility | #urbanplanning",United States,0,0,309,1239,49059,"Cottontail Rabbits flee in a zig-zag pattern when spotted, making them excellent at physical distancing. Be like th… https://t.co/A7rWEfR2W3",[],2020-05-17 23:59:57
866,priky72,"Amante de los Viernes y de las Frias!! Extrovertida, Leal y muy Feliz!! y escogidista...",,0,0,1617,759,64652,"Recuperados de COVID-19 ascienden a más de 5,800; Aurora MSP ha permitido más de 284 mil interacciones entre especi… https://t.co/W473RsJe5S",[],2020-05-17 23:59:57
867,CuriousMat_mx,"Professor, Fac. de Ciencias, UNAM (Mexico). 
Researcher, LaNSBioDyT. 
Microtechnology in Mechanobiology: fab, patterns and mechanics!
(opinions are my own)",Paris,0,0,1451,1160,4642,No solo es un problema de México. La posibilidad de tener una prueba de PCR negativa a pesar de tener Covid-19 acti… https://t.co/sNd6xx3elo,[],2020-05-17 23:59:57
868,TuiteraPrincesa,BATALLADORA DIGITAL POR LA REVOLUCIÓN!! APOYO 100% AL PRESIDENTE NICOLAS MADURO,,0,0,218,316,50445,#EnVideo 📹 | La Vicepresidenta Ejecutiva de la República Bolivariana de Venezuela @drodriven2 informó que en las úl… https://t.co/T7ZUmTIn0C,['EnVideo'],2020-05-17 23:59:57
869,Lulopezl,Geólogo.,México,0,0,1052,510,4887,@heraldodemexico Porfa tu ayuda...comenta del Hospital Villa Ocaranza en el estado de Hidalgo. Es un hospital psiqu… https://t.co/YFmcMDg5WG,[],2020-05-17 23:59:57
870,itsnotafshan,Full time Mom! Cricket freak. Microbiologist (in the making),Saudi Arabia 🇸🇦 / India 🇮🇳,0,0,386,458,24586,Same way you swallowed that Corona ? https://t.co/8VkxTdLNZL,[],2020-05-17 23:59:57
871,Aimeebbyy,RN.,Dallas ❤️,0,0,79,441,11505,i can hear the DJs now “if you survived COVID-19 make some mf’n noise!”😂,[],2020-05-17 23:59:57
872,GoFirstNews1,GoFirstNews this all related to latest news.,Faridabad,0,0,4240,415,67339,Coronavirus Outbreak Updates: Rajasthan reports highest single-day spike in cases as 242 more test positive; case c… https://t.co/iaD5PWvyoW,[],2020-05-17 23:59:57
873,kristheywood,Kris Heywood--a progressive liberal who is also a proud Obama-Democrat.,Pacific Northwest,3,0,2960,2206,37446,@HonorDecency Not just hurricane season. Also another super-hot summer with a world-wide drought and lots of forest… https://t.co/LBej7XvVLz,[],2020-05-17 23:59:57
874,yudiman_euw,In ahsantum ahsantum li anfusikum wa in asa'tum falaha,"Kota Yogyakarta, Yogyakarta",0,0,235,19574,14891,"Perang lawan corona januari-maret Anies berjuang sendirian bahkan dibully, dibilang cari panggung

Perang lawan cuk… https://t.co/Xw2nqYWWCt",[],2020-05-17 23:59:57
875,ShellyW64,"Chair of IIH UK. Daughter lives with IIH, Epilepsy, Autism, PDA, Chiari, IBS, Asthma and psoriasis. All views are my own.","North East, England",0,0,700,194,987,Sign the petition asking Boris Johnson's government to extend the transition period so we can focus on our NHS and… https://t.co/055T3Ta3fe,[],2020-05-17 23:59:57
876,MDMSSB,"We are the Business Service Advisory, Website solutions,Business solutions,Accounting Systems solutions,Business Productivity Systems,Global News Alert",Smoke is prohibited,0,0,5001,276,13743,'It was really joyful for me and the whole respiratory team to be able to treat him in his hour of need'. A truly a… https://t.co/vKjFIRtelC,[],2020-05-17 23:59:57
877,Frickin_Idiot,"Even the special ed kids bully me. 19. Pronouns are dis/appointment please refer to me as such.
#verifyphilswift #StopSISEA #DieselPatchesOneMilShitStream",Location,0,0,1371,156,22034,@1uKarma @VincentTheDeer They fighten off the corona,[],2020-05-17 23:59:57
878,soniaszcid,Abogada. Egresada de la UNAM. Interesada en las finanzas y la cultura,México,0,0,1044,322,32275,"Some citizens of Klickitat County, Washington, following the lead of their sheriff and of President Trump, are ques… https://t.co/TbFtOyDcz0",[],2020-05-17 23:59:57
879,hiden_hker,"同行兒女 為正義 時代革命
HKers, be BRAVE.",Hong Kong,0,0,1047,486,3867,"【Coronavirus Investigation】
// Australia has secured the support of the European Union's top foreign minister for a… https://t.co/DhUk0Ozhll",[],2020-05-17 23:59:57
880,jacoker2,"#Resist. #BLM #NativeLivesMatter #WearAMask😷🌊🌊🌊🌊🌊 No MAGAs. No DM's, please.",Texas,0,0,11818,13160,140014,"U.S. deaths from COVID-19 have topped 90,000, according to the latest @NBCNews count.",[],2020-05-17 23:59:57
